radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,244,91,4010,35920405,0,24.8639,60.6338,598,38,1,1458594279,1773143224,0
LTE,244,91,4010,35977739,0,24.8251,60.4715,1938,28,1,1458594280,1731775570,0
LTE,244,91,4010,36036117,0,24.7317,60.7204,1923,24,1,1458594280,1777464555,0
LTE,244,91,4010,35987722,0,25.1414,60.5249,2760,50,1,1458594280,1746994421,0
LTE,244,91,4010,35960331,0,25.0511,60.324,1000,16,1,1458594280,1740051302,0
LTE,244,91,4010,36177163,0,24.8291,60.6461,500,29,1,1458594280,1773143225,0
LTE,244,91,4010,36091915,0,24.8279,60.3246,801,31,1,1458594280,1778706617,0
LTE,244,91,4010,36066326,0,24.9425,60.4788,2885,50,1,1458594280,1777503666,0
LTE,244,91,4010,36204555,0,24.9421,60.5671,702,50,1,1458594281,1742068928,0
LTE,244,91,4010,36180501,0,24.8759,60.616,500,50,1,1458594281,1767224000,0
LTE,244,91,4010,36151829,0,24.864,60.286,559,37,1,1458594280,1778706618,0
LTE,244,91,4010,36406283,0,24.8291,60.2828,3479,30,1,1458594281,1774991719,0
LTE,244,91,4010,36496651,0,24.8519,60.2598,1000,15,1,1458594282,1731922682,0
LTE,244,91,4010,36407317,0,24.8353,60.2858,6898,48,1,1458594281,1768154424,0
LTE,244,91,4010,36365343,0,24.8741,60.6416,500,47,1,1458594281,1751812749,0
LTE,244,91,4010,36497183,0,24.8158,60.6212,605,26,1,1458594282,1777503724,0
LTE,244,91,4010,36404747,0,24.8713,60.2949,4840,30,1,1458594281,1774991704,0
LTE,244,91,4010,36432672,0,24.6835,60.8032,1455,30,1,1458594282,1777464553,0
LTE,244,91,4010,36496405,0,24.8332,60.2835,4393,14,1,1458594282,1768154424,0
LTE,244,91,4010,36441631,0,24.8332,60.4581,779,37,1,1458594282,1773856806,0
LTE,244,91,4010,35861515,0,24.9627,60.2939,946,26,1,1458594279,1731954185,0
LTE,244,91,4010,35862027,0,24.9546,60.295,7643,33,1,1458594279,1774991720,0
LTE,244,91,4010,35845653,0,24.9713,60.3143,892,43,1,1458594279,1739381522,0
LTE,244,91,4010,35961611,0,24.8471,60.6214,1000,24,1,1458594280,1777503723,0
LTE,244,91,4010,36002591,0,25.0583,60.327,1000,10,1,1458594280,1740051302,0
LTE,244,91,4010,36002571,0,25.0622,60.3302,1000,15,1,1458594280,1745829062,0
LTE,244,91,4010,36117279,0,25.0633,60.4888,3794,33,1,1458594280,1748149332,0
LTE,244,91,4010,36501003,0,24.8267,60.2823,4775,39,1,1458594282,1768154424,0
LTE,244,91,4010,36501023,0,24.8126,60.2762,5636,31,1,1458594282,1768154424,0
LTE,244,91,4010,36497163,0,24.8345,60.6265,576,25,1,1458594282,1773856802,0
LTE,244,91,4010,35861535,0,24.957,60.2983,5874,50,1,1458594279,1731954185,0
LTE,244,91,4010,35857951,0,24.9699,60.2917,500,29,1,1458594279,1774991720,0
LTE,244,91,4010,35862293,0,24.9506,60.2844,1169,50,1,1458594279,1735853644,0
LTE,244,91,4010,35916811,0,24.8556,60.2605,3623,47,1,1458594279,1746688504,0
LTE,244,91,4010,35915541,0,24.9203,60.2962,9506,28,1,1458594279,1774991719,0
LTE,244,91,4010,36036127,0,24.7205,60.756,3271,20,1,1458594280,1777464554,0
LTE,244,91,4010,35952661,0,24.8544,60.6243,1054,29,1,1458594279,1756747868,0
LTE,244,91,4010,36154123,0,24.8921,60.6218,1000,17,1,1458594280,1753002006,0
LTE,244,91,4010,36091935,0,24.8319,60.3213,677,31,1,1458594280,1778706617,0
LTE,244,91,4010,36404255,0,24.8201,60.4069,1000,21,1,1458594281,1778706616,0
LTE,244,91,4010,36404757,0,24.8602,60.2906,1000,22,1,1458594281,1777503730,0
LTE,244,91,4010,36441611,0,24.85,60.4654,5312,29,1,1458594282,1778706615,0
LTE,244,91,4010,36325643,0,24.9481,60.3143,8693,3,1,1436272992,1746688503,0
LTE,244,91,4010,36407327,0,24.838,60.2882,755,27,1,1458594281,1768154424,0
LTE,244,91,4010,36407051,0,24.8886,60.2983,672,33,1,1458594281,1774991719,0
LTE,244,91,4010,36546315,0,25.0068,60.4036,6908,11,1,1458594282,1756583231,0
LTE,244,91,4010,36610059,0,25.058,60.3259,1000,16,1,1458594282,1740051302,0
LTE,244,91,4010,36610069,0,25.0593,60.3228,3888,32,1,1458594282,1748149329,0
LTE,244,91,4010,36509983,0,25.0696,60.333,1522,17,1,1458594282,1745829062,0
LTE,244,91,4010,36717067,0,25.0491,60.3114,8512,29,1,1458594283,1746688503,0
LTE,244,91,4010,35884821,0,24.9591,60.2953,1000,17,1,1458594279,1774991703,0
LTE,244,91,4010,35909387,0,24.9578,60.3202,1000,18,1,1458594279,1769952018,0
LTE,244,91,4010,35959061,0,25.0859,60.4755,2911,50,1,1458594280,1743958351,0
LTE,244,91,4010,35957013,0,25.073,60.3486,8630,30,1,1458594280,1746688502,0
LTE,244,91,4010,35952671,0,24.8516,60.6272,1000,24,1,1458594279,1760902561,0
LTE,244,91,4010,36025375,0,24.8514,60.2772,1680,11,1,1458594280,1746688504,0
LTE,244,91,4010,36066336,0,24.9203,60.5062,1325,50,1,1458594280,1777503666,0
LTE,244,91,4010,36091925,0,24.8386,60.316,537,31,1,1458594280,1778706617,0
LTE,244,91,4010,36279829,0,25.0718,60.3233,1000,14,1,1458594281,1745834762,0
LTE,244,91,4010,36405003,0,24.8064,60.3751,1584,50,1,1458594281,1778706616,0
LTE,244,91,4010,36279839,0,25.0625,60.3238,3722,37,1,1458594281,1748149329,0
LTE,244,91,4010,36497173,0,24.8279,60.6192,500,28,1,1434585677,1777503724,0
LTE,244,91,4010,36519179,0,24.8899,60.3119,6759,49,1,1458594282,1746688503,0
LTE,244,91,4010,36686879,0,25.0136,60.5314,1588,47,1,1458594282,1744408682,0
LTE,244,91,4010,36432662,0,24.7102,60.7771,2223,50,1,1458594282,1768154405,0
LTE,244,91,4010,36505119,0,24.8454,60.2594,1443,28,1,1458594282,1731922682,0
LTE,244,91,4010,36719893,0,24.808,60.6188,1000,21,1,1458594283,1778706612,0
LTE,244,91,4010,36687627,0,25.0362,60.3221,7919,50,1,1458594282,1746688503,0
LTE,244,91,4010,36614156,0,24.7782,60.6801,2997,27,1,1458594282,1768154407,0
LTE,244,91,4010,36519189,0,24.8695,60.3163,7809,50,1,1458594282,1746688503,0
LTE,244,91,4010,36530699,0,25.006,60.4073,525,28,1,1458594282,1777503665,0
LTE,244,91,4010,36831509,0,24.9604,60.2646,2584,36,1,1458594283,1766865124,0
LTE,244,91,4020,35919647,0,23.7827,61.5065,3071,27,1,1458594283,1740264350,0
LTE,244,91,4010,36840991,0,25.0901,60.3706,6040,29,1,1458594283,1746688502,0
LTE,244,91,4020,35930655,0,23.8607,61.4846,701,34,1,1458594284,1746610142,0
LTE,244,91,4020,36047371,0,23.9315,61.5267,5641,20,1,1458594284,1764449497,0
LTE,244,91,4020,36026389,0,23.8025,61.4839,1040,47,1,1458594284,1746610141,0
LTE,244,91,4020,35927819,0,23.7695,61.4602,1000,10,1,1458594283,1760872227,0
LTE,244,91,4020,35944715,0,23.9027,61.5051,1122,48,1,1458594284,1764449497,0
LTE,244,91,4020,36333589,0,23.8262,61.5047,549,35,1,1458594285,1740264347,0
LTE,244,91,4020,36333579,0,23.8294,61.5052,1000,22,1,1458594285,1751484781,0
LTE,244,91,4020,36489227,0,23.9043,61.5074,1000,15,1,1458594286,1764449497,0
LTE,244,91,4020,36510219,0,23.7682,61.4932,2266,9,1,1458594286,1764449493,0
LTE,244,91,4010,36509461,0,25.0634,60.3287,4181,26,1,1458594282,1745829062,0
LTE,244,91,4010,36678687,0,24.8456,60.5153,2028,32,1,1458594282,1778706614,0
LTE,244,91,4010,36704523,0,24.8485,60.3021,1000,24,1,1458594283,1774991719,0
LTE,244,91,4010,36509451,0,25.0612,60.3321,1386,14,1,1458594282,1745829062,0
LTE,244,91,4010,36719883,0,24.8093,60.6245,734,26,1,1458594283,1777464556,0
LTE,244,91,4010,36561685,0,25.1066,60.4054,500,30,1,1458594282,1748149330,0
LTE,244,91,4010,36719903,0,24.806,60.6187,1000,22,1,1458594283,1778706612,0
LTE,244,91,4010,36614176,0,24.737,60.7085,1070,50,1,1458594282,1760872240,0
LTE,244,91,4010,36678677,0,24.8475,60.4814,3218,50,1,1458594282,1777503727,0
LTE,244,91,4010,36730143,0,24.8141,60.6318,592,29,1,1458594283,1756747871,0
LTE,244,91,4020,36026379,0,23.8038,61.4884,598,37,1,1458594284,1746610141,0
LTE,244,91,4020,36111627,0,23.5147,61.4806,1000,7,1,1458594284,1734355144,0
LTE,244,91,4020,36373259,0,23.9579,61.5359,2240,38,1,1458594285,1764449498,0
LTE,244,91,4020,36319253,0,24.326,61.6791,2226,37,1,1458594285,1740264356,0
LTE,244,91,4020,36337685,0,23.5006,61.4607,1000,12,1,1458594285,1734355142,0
LTE,244,91,4020,36373279,0,23.9226,61.5201,765,25,1,1458594285,1764449497,0
LTE,244,91,4020,36583957,0,23.8927,61.4798,1000,17,1,1458594286,1746610142,0
LTE,244,91,4020,36560651,0,23.7644,61.4124,870,47,1,1458594286,1760872228,0
LTE,244,91,4020,36490773,0,23.7826,61.4984,2994,50,1,1458594286,1767994531,0
LTE,244,91,4020,36854038,0,24.3486,61.7482,3777,48,1,1458594286,1740264358,0
LTE,244,91,4020,36709397,0,23.7562,61.433,960,42,1,1458594286,1760872228,0
LTE,244,91,4020,36709387,0,23.7595,61.4417,3603,41,1,1458594286,1760872228,0
LTE,244,91,4020,36633365,0,23.9358,61.4814,827,26,1,1458594286,1746610142,0
LTE,244,91,4010,36407071,0,24.878,60.2974,826,29,1,1458594281,1774991719,0
LTE,244,91,4010,36505109,0,24.854,60.2587,1000,12,1,1458594282,1731922682,0
LTE,244,91,4010,36610079,0,25.0542,60.3239,664,28,1,1458594282,1740051302,0
LTE,244,91,4010,36669963,0,24.8397,60.5278,3358,28,1,1458594282,1778706614,0
LTE,244,91,4010,36773131,0,24.9589,60.3044,6093,23,1,1458594283,1741962133,0
LTE,244,91,4020,36004875,0,23.8233,61.4667,1143,28,1,1458594284,1764449463,0
LTE,244,91,4020,35944735,0,23.8871,61.4989,797,40,1,1458594284,1764449497,0
LTE,244,91,4020,36372747,0,23.6639,61.5093,1002,33,1,1458594285,1740264348,0
LTE,244,91,4020,36372757,0,23.6673,61.5073,500,43,1,1458594285,1740264349,0
LTE,244,91,4020,36319263,0,24.3375,61.7239,4057,50,1,1458594285,1740264357,0
LTE,244,91,4020,36319243,0,24.3509,61.6915,5978,39,1,1458594285,1740264356,0
LTE,244,91,4020,36494091,0,23.8173,61.5043,1000,21,1,1458594286,1740264347,0
LTE,244,91,4020,36431125,0,23.8717,61.491,1000,19,1,1458594285,1764449464,0
LTE,244,91,4020,36489483,0,23.7696,61.4768,2375,45,1,1458594286,1746634384,0
LTE,244,91,4020,36854037,0,24.3453,61.7441,2731,50,1,1458594286,1740264357,0
LTE,244,91,4020,36742923,0,23.7423,61.4437,6275,49,1,1458594286,1746634384,0
LTE,244,91,4010,36686869,0,25.038,60.5086,1833,30,1,1458594282,1756583227,0
LTE,244,91,4010,36726284,0,24.7983,60.5914,1478,50,1,1458594283,1768154409,0
LTE,244,91,4010,36729099,0,24.8204,60.4146,3269,25,1,1458594283,1767223994,0
LTE,244,91,4010,36796447,0,25.079,60.3452,1880,50,1,1458594283,1743958357,0
LTE,244,91,4010,36730133,0,24.8257,60.6283,500,25,1,1443435388,1760477232,0
LTE,244,91,4010,36859423,0,24.8018,60.6063,2998,26,1,1458594283,1777464557,0
LTE,244,91,4010,36787999,0,24.7823,60.268,11436,27,1,1458594283,1768154424,0
LTE,244,91,4010,36740373,0,24.8225,60.3304,500,25,1,1458594283,1777503729,0
LTE,244,91,4020,35936031,0,23.92,61.5001,8637,21,1,1458594284,1740264352,0
LTE,244,91,4020,36373269,0,23.9473,61.5306,553,32,1,1458594285,1742833733,0
LTE,244,91,4020,36841759,0,23.7147,61.5128,1626,50,1,1458594286,1740264348,0
LTE,244,91,4010,36530187,0,25.074,60.335,500,50,1,1458594282,1745829061,0
LTE,244,91,4010,36911637,0,25.1231,60.3899,704,28,1,1458594283,1770150007,0
LTE,244,91,4020,35881995,0,23.7723,61.498,1151,50,1,1458594283,1746634384,0
LTE,244,91,4010,36773397,0,24.8504,60.2998,1000,24,1,1458594283,1778706617,0
LTE,244,91,4020,35930645,0,23.8747,61.4812,816,27,1,1458594284,1764449464,0
LTE,244,91,4020,36004629,0,23.8602,61.4713,1666,26,1,1458594284,1764449496,0
LTE,244,91,4020,36414987,0,23.5006,61.47,3836,9,1,1432119168,1734355142,0
LTE,244,91,4020,36661260,0,24.335,61.7062,1033,27,1,1458594286,1740264356,0
LTE,244,91,4020,36633355,0,23.9565,61.4838,5231,24,1,1458594286,1746610142,0
LTE,244,91,4010,36741387,0,24.8798,60.3131,7287,41,1,1458594283,1746688503,0
LTE,244,91,4010,36859413,0,24.8042,60.5982,663,28,1,1458594283,1773856803,0
LTE,244,91,4020,35919646,0,23.7626,61.5043,5342,50,1,1458594283,1751484781,0
LTE,244,91,4010,36773387,0,24.8595,60.3007,1540,39,1,1458594283,1768319284,0
LTE,244,91,4020,35930891,0,23.7846,61.4896,2040,17,1,1458594284,1755085622,0
LTE,244,91,4020,35944725,0,23.8872,61.4956,1000,20,1,1458594284,1740264351,0
LTE,244,91,4020,36841738,0,23.7295,61.5012,2207,48,1,1458594286,1740264350,0
LTE,244,91,4050,35921439,0,22.1935,60.4782,6467,50,1,1458594294,1749805203,0
LTE,244,91,4050,36016395,0,22.19,60.4294,1000,14,1,1458594294,1748791810,0
LTE,244,91,4050,36094475,0,22.2403,60.4709,7260,15,1,1458594294,1746019022,0
LTE,244,91,4050,36396053,0,22.2536,60.4493,1000,15,1,1458594296,1749805218,0
LTE,244,91,4050,36408341,0,22.0484,60.3324,6779,3,1,1458594296,1748791810,0
LTE,244,91,4050,36396052,0,22.2538,60.45,2213,23,1,1458594296,1749805218,0
LTE,244,91,4050,36523039,0,22.3343,60.4933,1236,15,1,1458594296,1749805217,0
LTE,244,91,4050,36789280,0,22.5025,60.4463,7851,36,1,1458594296,1749805212,0
LTE,244,91,4050,36789260,0,22.6475,60.4296,5926,50,1,1458594296,1741729577,0
LTE,244,91,4050,35915039,0,22.3054,60.4423,1821,33,1,1458594293,1760651585,0
LTE,244,91,4050,35913995,0,22.2581,60.4439,3243,17,1,1458594293,1748791811,0
LTE,244,91,4050,35922955,0,22.1894,60.4599,3216,50,1,1458594294,1745496361,0
LTE,244,91,4050,36075039,0,22.1967,60.4318,1307,10,1,1458594294,1748791810,0
LTE,244,91,4050,35947797,0,22.2017,60.4662,5169,48,1,1458594294,1745496361,0
LTE,244,91,4050,36016917,0,22.1689,60.4849,5068,50,1,1458594294,1749805203,0
LTE,244,91,4050,36141589,0,22.2351,60.4778,1666,21,1,1458594294,1746019022,0
LTE,244,91,4050,36260619,0,22.4469,60.455,5237,50,1,1458594295,1749805213,0
LTE,244,91,4050,36523019,0,22.3406,60.4949,2877,16,1,1458594296,1749805217,0
LTE,244,91,4050,36531221,0,22.2916,60.4492,500,46,1,1458594296,1760651584,0
LTE,244,91,4050,36531231,0,22.2908,60.4487,1135,50,1,1458594296,1760651584,0
LTE,244,91,4050,36273685,0,22.2807,60.4401,1249,50,1,1458594295,1760651585,0
LTE,244,91,4050,36611871,0,22.3845,60.4649,3392,12,1,1458594296,1749805213,0
LTE,244,91,4050,36273931,0,22.2897,60.4729,1846,50,1,1458594295,1749805218,0
LTE,244,91,4050,36396043,0,22.2545,60.448,1000,9,1,1458594296,1742139621,0
LTE,244,91,4050,36804107,0,22.2317,60.4932,4212,28,1,1458594297,1749805216,0
LTE,244,91,4050,36763157,0,22.2745,60.4958,5144,31,1,1458594296,1749805216,0
LTE,244,91,4050,35915787,0,22.2667,60.453,1000,19,1,1458594293,1748791811,0
LTE,244,91,4050,35911199,0,22.2626,60.4506,1000,22,1,1458594293,1742113442,0
LTE,244,91,4050,35890719,0,22.2064,60.492,605,50,1,1458594293,1749805216,0
LTE,244,91,4050,35918101,0,22.2673,60.4577,2233,22,1,1458594294,1741729580,0
LTE,244,91,4050,35918111,0,22.2651,60.4576,1148,24,1,1458594294,1741729580,0
LTE,244,91,4050,35915029,0,22.3121,60.4421,2069,26,1,1458594293,1741729579,0
LTE,244,91,4050,35956767,0,22.2368,60.4684,8992,33,1,1458594294,1741729564,0
LTE,244,91,4050,36215819,0,22.3077,60.4817,3836,50,1,1458594295,1749805217,0
LTE,244,91,4050,36227093,0,22.2652,60.462,1803,20,1,1458594295,1749805218,0
LTE,244,91,4050,36191755,0,22.2671,60.4493,500,27,1,1458594295,1748791811,0
LTE,244,91,4050,36134933,0,22.2681,60.4505,1000,7,1,1458594294,1748791811,0
LTE,244,91,4050,36108053,0,22.2474,60.4763,2560,18,1,1458594294,1741729562,0
LTE,244,91,4050,36094485,0,22.2308,60.4709,8619,38,1,1458594294,1749805219,0
LTE,244,91,4050,36094495,0,22.2191,60.4726,7951,29,1,1458594294,1749805219,0
LTE,244,91,4050,36252949,0,22.4147,60.4641,1278,18,1,1458594295,1749805213,0
LTE,244,91,4050,36551968,0,22.6764,60.4269,4031,45,1,1458594296,1749805211,0
LTE,244,91,4050,36551958,0,22.7341,60.4259,5975,33,1,1458594296,1749805210,0
LTE,244,91,4050,36531211,0,22.2942,60.4499,1809,49,1,1458594296,1742293501,0
LTE,244,91,4050,36807957,0,22.2988,60.4507,2254,40,1,1458594297,1741729579,0
LTE,244,91,4050,36759839,0,22.1255,60.4013,15538,7,1,1458594296,1748791810,0
LTE,244,91,4050,36793099,0,22.4288,60.4193,3949,50,1,1458594296,1741729578,0
LTE,244,91,4050,36800799,0,22.2688,60.4591,3475,28,1,1458594297,1741729580,0
LTE,244,91,4050,36802581,0,22.2725,60.4513,1758,14,1,1458594297,1742113441,0
LTE,244,91,4050,35890699,0,22.2006,60.4919,1305,27,1,1458594293,1749805216,0
LTE,244,91,4050,35914005,0,22.2589,60.4452,3393,21,1,1458594293,1748791811,0
LTE,244,91,4050,35921429,0,22.2094,60.4708,7469,45,1,1458594294,1749805219,0
LTE,244,91,4050,36016927,0,22.1524,60.4862,4163,19,1,1458594294,1749805204,0
LTE,244,91,4050,36073227,0,22.3749,60.422,12872,33,1,1458594294,1741729579,0
LTE,244,91,4050,35934229,0,22.2913,60.4562,1000,15,1,1458594294,1760651584,0
LTE,244,91,4050,36227083,0,22.2744,60.4663,1000,23,1,1458594295,1749805218,0
LTE,244,91,4050,36224789,0,22.2627,60.4595,2162,50,1,1458594295,1749805202,0
LTE,244,91,4050,36274187,0,22.1457,60.4852,3795,17,1,1458594295,1749805204,0
LTE,244,91,4050,36252959,0,22.4017,60.4654,1000,23,1,1458594295,1749805213,0
LTE,244,91,4050,36270101,0,22.2303,60.4283,5297,31,1,1458594295,1748791810,0
LTE,244,91,4050,36247307,0,22.1171,60.4888,2257,23,1,1458594295,1749805204,0
LTE,244,91,4050,36611861,0,22.3929,60.4647,2291,18,1,1458594296,1749805213,0
LTE,244,91,4050,36804619,0,22.211,60.4901,3989,24,1,1458594297,1749805216,0
LTE,244,91,4050,36791584,0,22.5418,60.4465,3258,27,1,1458594296,1749805212,0
LTE,244,91,4050,36802590,0,22.2704,60.4525,1000,22,1,1458594297,1749805202,0
LTE,244,91,4050,36804117,0,22.2205,60.4947,3202,40,1,1458594297,1749805216,0
LTE,244,91,4050,36943627,0,22.2448,60.4536,5397,23,1,1458594297,1749805218,0
LTE,244,91,4050,36944405,0,22.2898,60.4963,2798,17,1,1458594297,1749805217,0
LTE,244,91,4050,36943637,0,22.2487,60.4516,2197,50,1,1458594297,1749805218,0
LTE,244,91,4050,35914251,0,22.2733,60.4493,1787,17,1,1458594293,1741762022,0
LTE,244,91,4050,35910667,0,22.263,60.4493,500,25,1,1458594293,1748791811,0
LTE,244,91,4050,35915797,0,22.2667,60.4513,1000,16,1,1458594294,1749805218,0
LTE,244,91,4050,35915275,0,22.2702,60.4543,1000,24,1,1458594293,1742139622,0
LTE,244,91,4050,35956491,0,22.2528,60.4513,1000,15,1,1458594294,1749805218,0
LTE,244,91,4050,35952415,0,22.2271,60.4926,3392,17,1,1458594294,1749805214,0
LTE,244,91,4050,36075551,0,22.3763,60.4213,4777,29,1,1458594294,1741729566,0
LTE,244,91,4050,36000267,0,22.2699,60.4524,1000,9,1,1458594294,1742139622,0
LTE,244,91,4050,35952405,0,22.2328,60.4849,887,30,1,1458594294,1749805215,0
LTE,244,91,4050,36686348,0,22.8668,60.4282,20882,29,1,1458594296,1749805209,0
LTE,244,91,4050,36802591,0,22.2714,60.4524,1000,16,1,1458594297,1742113441,0
LTE,244,91,4050,36802571,0,22.2745,60.4526,1699,24,1,1458594297,1741729562,0
LTE,244,91,4050,35918091,0,22.2677,60.4586,2132,35,1,1458594294,1749805218,0
LTE,244,91,4050,35961099,0,22.2563,60.4449,3164,24,1,1458594294,1748791811,0
LTE,244,91,4050,35952395,0,22.2356,60.4899,1000,20,1,1458594294,1749805214,0
LTE,244,91,4050,35947787,0,22.2111,60.4691,500,37,1,1458594294,1749805219,0
LTE,244,91,4050,36184597,0,22.2625,60.4542,1000,8,1,1458594295,1741729580,0
LTE,244,91,4050,36108063,0,22.2497,60.4778,2753,21,1,1458594294,1741729562,0
LTE,244,91,4050,36259851,0,22.3036,60.4379,1000,10,1,1458594295,1760651585,0
LTE,244,91,4050,36260639,0,22.4264,60.4615,6275,29,1,1458594295,1749805213,0
LTE,244,91,4050,36247327,0,22.1179,60.5102,2016,17,1,1458594295,1749805203,0
LTE,244,91,4050,36273675,0,22.2884,60.4428,2148,41,1,1458594295,1760651585,0
LTE,244,91,4050,36273941,0,22.2813,60.47,1548,50,1,1458594295,1749805218,0
LTE,244,91,4050,36804629,0,22.2085,60.489,1000,10,1,1458594297,1741729563,0
LTE,244,91,4050,36791574,0,22.6008,60.4424,2583,50,1,1458594296,1749805212,0
LTE,244,91,4050,36686368,0,22.835,60.4281,6224,29,1,1458594296,1749805210,0
LTE,244,91,4050,36804639,0,22.2065,60.4904,1000,17,1,1458594297,1741729563,0
LTE,244,91,4100,35902495,0,25.3004,61.8976,1283,41,1,1458594306,1739376986,0
LTE,244,91,4100,35954207,0,25.1815,61.8632,607,30,1,1458594306,1746634382,0
LTE,244,91,4100,35934751,0,25.1272,61.844,4603,14,1,1458594306,1738499180,0
LTE,244,91,4100,36397846,0,23.5065,63.8606,5001,22,1,1458594307,1759672863,0
LTE,244,91,4100,36443168,0,24.7433,62.1406,1184,50,1,1458594307,1771179125,0
LTE,244,91,4100,36340767,0,23.6882,63.5482,1000,21,1,1458594307,1766518388,0
LTE,244,91,4100,36340747,0,23.7041,63.5382,1833,33,1,1458594307,1766934261,0
LTE,244,91,4100,36305440,0,23.8955,63.5835,5586,23,1,1458594306,1766934278,0
LTE,244,91,4100,36443158,0,24.7414,62.1161,3482,21,1,1458594307,1771179158,0
LTE,244,91,4100,36397836,0,23.4445,63.8668,3174,15,1,1458594307,1757917564,0
LTE,244,91,4100,36576544,0,23.4328,63.9682,5978,26,1,1458594307,1759078501,0
LTE,244,91,4110,36035084,0,24.6556,60.831,1420,38,1,1458594308,1768154404,0
LTE,244,91,4110,36150048,0,24.5329,60.9186,1426,50,1,1458594308,1768154402,0
LTE,244,91,4110,36286229,0,24.452,60.9984,786,36,1,1458594309,1777464550,0
LTE,244,91,4110,36370699,0,24.4219,61.0189,577,38,1,1458594310,1777464549,0
LTE,244,91,4120,35904779,0,25.6197,60.9378,1000,15,1,1458594311,1764400692,0
LTE,244,91,4100,35934731,0,25.176,61.867,745,27,1,1458594306,1746634382,0
LTE,244,91,4100,35954197,0,25.1893,61.8642,1000,5,1,1458594306,1744803456,0
LTE,244,91,4100,36044319,0,25.1681,61.9205,1000,17,1,1458594306,1744803453,0
LTE,244,91,4100,35940875,0,23.1404,63.8354,1000,12,1,1458594306,1759598523,0
LTE,244,91,4100,36122400,0,24.3649,63.2261,2775,40,1,1452344888,1766934278,0
LTE,244,91,4100,36397856,0,23.4401,63.8591,3135,18,1,1458594307,1759672863,0
LTE,244,91,4100,36576534,0,23.3874,63.9147,4247,30,1,1458594307,1758989402,0
LTE,244,91,4110,36251414,0,24.3544,61.0525,1611,27,1,1458594309,1768154348,0
LTE,244,91,4110,36241942,0,24.617,60.9376,6933,32,1,1458594309,1776618602,0
LTE,244,91,4110,36378124,0,24.6644,60.8254,1000,21,1,1458594310,1768154404,0
LTE,244,91,4110,36377099,0,24.4341,61.0067,1000,22,1,1458594310,1777464550,0
LTE,244,91,4110,36290581,0,24.464,60.9849,922,39,1,1458594309,1777464550,0
LTE,244,91,4120,36034336,0,26.5215,61.4371,10271,33,1,1458594311,1741962093,0
LTE,244,91,4120,35907605,0,25.6492,60.9383,4898,50,1,1458594311,1741962102,0
LTE,244,91,4100,36090635,0,24.7048,62.2825,1988,28,1,1458594306,1763547791,0
LTE,244,91,4100,35902485,0,25.2261,61.8679,1988,9,1,1458594306,1739376986,0
LTE,244,91,4100,36380171,0,25.1657,61.913,1000,22,1,1458594307,1742833705,0
LTE,244,91,4100,36517407,0,25.1857,61.8666,1286,19,1,1458594307,1744803456,0
LTE,244,91,4100,36347680,0,24.2732,62.5296,1153,50,1,1458594307,1770496565,0
LTE,244,91,4100,36517406,0,25.1904,61.865,1000,24,1,1458594307,1744803456,0
LTE,244,91,4100,36567308,0,24.0802,62.5808,6310,40,1,1458594307,1770496553,0
LTE,244,91,4110,36021003,0,24.494,60.9943,621,36,1,1458594308,1751036769,0
